sol_number,avg_hamming,weights,Method
26,0.04195804195804195,uniform,Random Shuffle
27,0.04329004329004329,uniform,Random Shuffle
28,0.045230631437527986,uniform,Random Shuffle
29,0.044235458028561485,uniform,Random Shuffle
30,0.043271423916585214,uniform,Random Shuffle
31,0.04233870967741935,uniform,Random Shuffle
32,0.04143709825528007,uniform,Random Shuffle
33,0.043212877437476364,uniform,Random Shuffle
34,0.04420677361853833,uniform,Random Shuffle
35,0.04338624338624339,uniform,Random Shuffle
36,0.04258804258804259,uniform,Random Shuffle
37,0.044096728307254626,uniform,Random Shuffle
38,0.04490246595509754,uniform,Random Shuffle
39,0.046153846153846156,uniform,Random Shuffle
40,0.045454545454545456,uniform,Random Shuffle
41,0.04476823989019111,uniform,Random Shuffle
42,0.04409543944427666,uniform,Random Shuffle
43,0.0452623486450125,uniform,Random Shuffle
44,0.04628099173553719,uniform,Random Shuffle
45,0.04567413263065437,uniform,Random Shuffle
46,0.04658985787570432,uniform,Random Shuffle
47,0.047200730711369016,uniform,Random Shuffle
48,0.04663986806843949,uniform,Random Shuffle
49,0.04608534322820037,uniform,Random Shuffle
50,0.0455377302436126,uniform,Random Shuffle
51,0.04639151697975227,uniform,Random Shuffle
52,0.04587236662708361,uniform,Random Shuffle
53,0.04535925290642272,uniform,Random Shuffle
54,0.04485256606468728,uniform,Random Shuffle
55,0.044352617079889814,uniform,Random Shuffle
56,0.043859649122807015,uniform,Random Shuffle
57,0.04471209371390859,uniform,Random Shuffle
58,0.04548111152436108,uniform,Random Shuffle
59,0.04617360041088855,uniform,Random Shuffle
60,0.04573604901473755,uniform,Random Shuffle
61,0.04637597551399773,uniform,Random Shuffle
62,0.045958820152368546,uniform,Random Shuffle
63,0.04554473304473304,uniform,Random Shuffle
64,0.046153846153846156,uniform,Random Shuffle
65,0.04670481034117398,uniform,Random Shuffle
66,0.047202006496443405,uniform,Random Shuffle
67,0.04682470002926545,uniform,Random Shuffle
68,0.046449146193391716,uniform,Random Shuffle
69,0.04696656001003827,uniform,Random Shuffle
70,0.04660691421254802,uniform,Random Shuffle
71,0.04624887371366245,uniform,Random Shuffle
72,0.04674599880079332,uniform,Random Shuffle
73,0.04640256695051216,uniform,Random Shuffle
74,0.046060606060606066,uniform,Random Shuffle
75,0.045720361509835196,uniform,Random Shuffle
76,0.04616914186292178,uniform,Random Shuffle
77,0.04583295492386401,uniform,Random Shuffle
78,0.0463249830338438,uniform,Random Shuffle
79,0.046777905638665136,uniform,Random Shuffle
80,0.047194163860830536,uniform,Random Shuffle
81,0.04758515598624,uniform,Random Shuffle
82,0.047284481607138086,uniform,Random Shuffle
83,0.04767120429771032,uniform,Random Shuffle
84,0.0473813767931415,uniform,Random Shuffle
85,0.04709198690046844,uniform,Random Shuffle
86,0.046803236859371586,uniform,Random Shuffle
